x1,x2,y1
-0.673469387755102,-0.959183673469388,1.1915704
-0.63265306122449,-0.959183673469388,1.2137959
-0.591836734693878,-0.959183673469388,1.2252215
-0.551020408163265,-0.959183673469388,1.268499
-0.510204081632653,-0.959183673469388,1.2671536
-0.469387755102041,-0.959183673469388,1.3273064
-0.428571428571429,-0.959183673469388,1.3683897
-0.387755102040816,-0.959183673469388,1.4094758
-0.346938775510204,-0.959183673469388,1.477125
-0.306122448979592,-0.959183673469388,1.521868
-0.26530612244898,-0.959183673469388,1.590106
-0.224489795918367,-0.959183673469388,1.6636875
-0.183673469387755,-0.959183673469388,1.743921
-0.142857142857143,-0.959183673469388,1.8666704
-0.102040816326531,-0.959183673469388,1.9631126
-0.061224489795919,-0.959183673469388,2.0935166
-0.020408163265306,-0.959183673469388,2.2258527
0.020408163265306,-0.959183673469388,2.3812745
0.061224489795918,-0.959183673469388,2.5504556
0.102040816326531,-0.959183673469388,2.7233095
0.142857142857143,-0.959183673469388,2.9114854
0.183673469387755,-0.959183673469388,3.150264
0.224489795918367,-0.959183673469388,3.404239
0.265306122448979,-0.959183673469388,3.6711192
0.306122448979592,-0.959183673469388,3.9575377
0.346938775510204,-0.959183673469388,4.2898064
0.387755102040816,-0.959183673469388,4.6564207
0.428571428571428,-0.959183673469388,5.0449963
0.469387755102041,-0.959183673469388,5.4759784
0.510204081632653,-0.959183673469388,5.929096
0.551020408163265,-0.959183673469388,6.4425645
0.591836734693877,-0.959183673469388,6.983003
0.63265306122449,-0.959183673469388,7.5800924
0.673469387755102,-0.959183673469388,8.253728
0.714285714285714,-0.959183673469388,8.946523
0.755102040816326,-0.959183673469388,9.735495
0.795918367346939,-0.959183673469388,10.606556
0.836734693877551,-0.959183673469388,11.522795
0.877551020408163,-0.959183673469388,12.499336
0.918367346938775,-0.959183673469388,13.6244545
0.959183673469388,-0.959183673469388,14.818777
1.0,-0.959183673469388,16.10697
-1.0,-0.918367346938775,1.1050881
-0.959183673469388,-0.918367346938775,1.1004684
-0.918367346938775,-0.918367346938775,1.1036056
-0.877551020408163,-0.918367346938775,1.0892795
-0.836734693877551,-0.918367346938775,1.0955342
-0.795918367346939,-0.918367346938775,1.1115159
-0.755102040816326,-0.918367346938775,1.1178879
-0.714285714285714,-0.918367346938775,1.1290038
-0.673469387755102,-0.918367346938775,1.1470741
-0.63265306122449,-0.918367346938775,1.1785152
-0.591836734693878,-0.918367346938775,1.1916345
-0.551020408163265,-0.918367346938775,1.2193646
-0.510204081632653,-0.918367346938775,1.2438884
-0.469387755102041,-0.918367346938775,1.299249
-0.428571428571429,-0.918367346938775,1.3423404
-0.387755102040816,-0.918367346938775,1.4079387
-0.346938775510204,-0.918367346938775,1.4726194
-0.306122448979592,-0.918367346938775,1.5364374
-0.26530612244898,-0.918367346938775,1.6104608
-0.224489795918367,-0.918367346938775,1.7078497
-0.183673469387755,-0.918367346938775,1.8008556
-0.142857142857143,-0.918367346938775,1.9128624
-0.102040816326531,-0.918367346938775,2.0332513
-0.061224489795919,-0.918367346938775,2.1740615
-0.020408163265306,-0.918367346938775,2.3259907
0.020408163265306,-0.918367346938775,2.4823914
0.061224489795918,-0.918367346938775,2.6667786
0.102040816326531,-0.918367346938775,2.8623285
0.142857142857143,-0.918367346938775,3.0957458
0.183673469387755,-0.918367346938775,3.3260229
0.224489795918367,-0.918367346938775,3.5640678
0.265306122448979,-0.918367346938775,3.8546796
0.306122448979592,-0.918367346938775,4.1793113
0.346938775510204,-0.918367346938775,4.541175
0.387755102040816,-0.918367346938775,4.9074793
0.428571428571428,-0.918367346938775,5.3174825
0.469387755102041,-0.918367346938775,5.771558
0.510204081632653,-0.918367346938775,6.249579
0.551020408163265,-0.918367346938775,6.7648897
0.591836734693877,-0.918367346938775,7.373828
0.63265306122449,-0.918367346938775,7.9946055
0.673469387755102,-0.918367346938775,8.699074
0.714285714285714,-0.918367346938775,9.43367
0.755102040816326,-0.918367346938775,10.265333
0.795918367346939,-0.918367346938775,11.13997
0.836734693877551,-0.918367346938775,12.128464
0.877551020408163,-0.918367346938775,13.18938
0.918367346938775,-0.918367346938775,14.334367
0.959183673469388,-0.918367346938775,15.56945
1.0,-0.918367346938775,16.920294
-1.0,-0.877551020408163,1.0061047
-0.959183673469388,-0.877551020408163,1.0156103
-0.918367346938775,-0.877551020408163,1.0216322
-0.877551020408163,-0.877551020408163,1.0340484
-0.836734693877551,-0.877551020408163,1.0288192
-0.795918367346939,-0.877551020408163,1.0617483
-0.755102040816326,-0.877551020408163,1.0365092
-0.714285714285714,-0.877551020408163,1.076419
-0.673469387755102,-0.877551020408163,1.0919104
-0.63265306122449,-0.877551020408163,1.1395843
-0.591836734693878,-0.877551020408163,1.1447448
-0.551020408163265,-0.877551020408163,1.203418
-0.510204081632653,-0.877551020408163,1.2442887
-0.469387755102041,-0.877551020408163,1.2894843
-0.428571428571429,-0.877551020408163,1.3512214
-0.387755102040816,-0.877551020408163,1.4035132
-0.346938775510204,-0.877551020408163,1.482698
-0.306122448979592,-0.877551020408163,1.5484498
-0.26530612244898,-0.877551020408163,1.6308246
-0.224489795918367,-0.877551020408163,1.7576174
-0.183673469387755,-0.877551020408163,1.8648363
-0.142857142857143,-0.877551020408163,1.9718509
-0.102040816326531,-0.877551020408163,2.0877397
-0.061224489795919,-0.877551020408163,2.2562191
