x1,y1,y2,d1y1dx1,d1y2dx1,d2y1dx1,d2y2dx1
0.936624416277518,-1.63533655150668,-3.39617332123091,2.77968025689024,6.22209556443142,5.15701009095514,10.4367548847431
0.941961307538358,-1.62042850357861,-3.36281858011033,2.80706462764175,6.27749259970914,5.10520865664205,10.3231262083847
0.947298198799199,-1.60537504806361,-3.32916981373031,2.83417135637088,6.33228069228891,5.05296457939702,10.2085552813458
0.952635090060039,-1.59017767298685,-3.29523028532288,2.86099809416705,6.38645484033455,5.0002828976589,10.0930521805041
0.95797198132088,-1.57483787883746,-3.26100328467038,2.88754251911794,6.44001009600639,4.94716869050329,9.97662706401073
0.963308872581721,-1.55935717842381,-3.22649212781622,2.91380233652517,6.49294156589261,4.89362707720864,9.85929017042261
0.968645763842561,-1.54373709672776,-3.19170015677325,2.93977527911767,6.54524441143607,4.83966321681875,9.74105181782736
0.973982655103402,-1.52797917075767,-3.15663073922981,2.9654591072628,6.59691384935643,4.78528230770196,9.62192240296164
0.979319546364242,-1.51208494940037,-3.12128726825369,2.99085160917496,6.64794515206748,4.73048958710701,9.50191240032296
0.984656437625083,-1.49605599327198,-3.08567316199373,3.01595060112195,6.6983336480898,4.67529033071549,9.38103236127445
0.989993328885924,-1.47989387456765,-3.04979186337935,3.04075392762888,6.74807472245853,4.61968985219105,9.25929291314347
0.995330220146764,-1.46360017691021,-3.01364683981781,3.0652594616796,6.79716381712638,4.56369350272542,9.13670475831343
1.0006671114076,-1.44717649519775,-2.97724158288942,3.08946510491587,6.84559643136182,4.50730667058108,9.01327867330933
1.00600400266845,-1.4306244354502,-2.94057960804058,3.11336878783388,6.8933681221422,4.45053478063096,8.88902550787698
1.01134089392929,-1.41394561465472,-2.90366445427475,3.13696846997847,6.94047450454215,4.39338329389478,8.76395618405586
1.01667778519013,-1.39714166061025,-2.86649968384139,3.16026214013473,6.98691125211686,4.33585770707253,8.63808169524595
1.02201467645097,-1.38021421177093,-2.82908888192284,3.18324781651723,7.03267409728041,4.27796355207475,8.51141310526833
1.02735156771181,-1.3631649170885,-2.79143565631917,3.20592354695666,7.07775883167915,4.21970639554983,8.38396154741976
1.03268845897265,-1.34599543585378,-2.7535436371311,3.22828740908393,7.12216130655987,4.16109183840842,8.25573822352153
1.03802535023349,-1.32870743753716,-2.71541647644095,3.25033751051177,7.165877433133,4.10212551534475,8.12675440296215
